user_id,session_id,ts,event,level,amount,duration_sec,fps,device
u_0069,s_u_0069_0,2025-08-12 05:46:53.773559,tutorial_start,0.0,,68.0,42.0,Android
u_0069,s_u_0069_0,2025-08-12 05:52:53.773559,tutorial_complete,0.0,,268.0,45.0,Android
u_0000,s_u_0000_0,2025-08-12 06:38:53.773559,install,0.0,,48.0,52.0,Android
u_0146,s_u_0146_3,2025-08-12 06:38:53.773559,level_start,1.0,,459.0,46.0,iOS
u_0146,s_u_0146_3,2025-08-12 06:42:53.773559,level_complete,1.0,,138.0,36.0,iOS
u_0000,s_u_0000_0,2025-08-12 07:02:53.773559,tutorial_start,0.0,,176.0,33.0,Android
u_0000,s_u_0000_0,2025-08-12 07:07:53.773559,tutorial_complete,0.0,,209.0,50.0,Android
u_0076,s_u_0076_0,2025-08-12 07:38:53.773559,install,0.0,,78.0,54.0,Android
u_0053,s_u_0053_0,2025-08-12 07:38:53.773559,install,0.0,,67.0,32.0,iOS
u_0131,s_u_0131_1,2025-08-12 07:43:53.773559,level_start,1.0,,353.0,32.0,iOS
u_0099,s_u_0099_5,2025-08-12 07:43:53.773559,level_start,1.0,,422.0,53.0,iOS
u_0099,s_u_0099_5,2025-08-12 07:46:53.773559,level_complete,1.0,,383.0,30.0,iOS
u_0076,s_u_0076_0,2025-08-12 07:54:53.773559,tutorial_start,0.0,,203.0,55.0,Android
u_0076,s_u_0076_0,2025-08-12 08:03:53.773559,tutorial_complete,0.0,,151.0,35.0,Android
u_0053,s_u_0053_0,2025-08-12 08:04:53.773559,tutorial_start,0.0,,153.0,42.0,iOS
u_0099,s_u_0099_5,2025-08-12 08:10:53.773559,level_start,3.0,,508.0,37.0,iOS
u_0053,s_u_0053_0,2025-08-12 08:11:53.773559,tutorial_complete,0.0,,236.0,35.0,iOS
u_0131,s_u_0131_1,2025-08-12 08:11:53.773559,level_start,2.0,,295.0,39.0,iOS
u_0099,s_u_0099_5,2025-08-12 08:12:53.773559,level_complete,3.0,,111.0,27.0,iOS
u_0099,s_u_0099_5,2025-08-12 08:14:53.773559,level_start,2.0,,514.0,33.0,iOS
u_0099,s_u_0099_5,2025-08-12 08:16:53.773559,level_complete,2.0,,589.0,34.0,iOS
u_0057,s_u_0057_0,2025-08-12 09:38:53.773559,install,0.0,,30.0,39.0,Android
u_0057,s_u_0057_0,2025-08-12 09:46:53.773559,tutorial_start,0.0,,156.0,60.0,Android
u_0092,s_u_0092_0,2025-08-12 10:38:53.773559,install,0.0,,71.0,56.0,Android
u_0092,s_u_0092_0,2025-08-12 10:50:53.773559,tutorial_start,0.0,,159.0,57.0,Android
u_0028,s_u_0028_4,2025-08-12 11:48:53.773559,level_start,1.0,,495.0,39.0,Android
u_0028,s_u_0028_4,2025-08-12 12:15:53.773559,level_start,3.0,,427.0,52.0,Android
u_0028,s_u_0028_4,2025-08-12 12:17:53.773559,level_start,4.0,,388.0,26.0,Android
u_0028,s_u_0028_4,2025-08-12 12:21:53.773559,level_complete,4.0,,441.0,28.0,Android
u_0028,s_u_0028_4,2025-08-12 12:28:53.773559,level_start,2.0,,550.0,29.0,Android
u_0028,s_u_0028_4,2025-08-12 12:35:53.773559,level_complete,2.0,,411.0,32.0,Android
u_0136,s_u_0136_3,2025-08-12 12:43:53.773559,level_start,3.0,,126.0,36.0,PC
u_0171,s_u_0171_1,2025-08-12 12:46:53.773559,level_start,1.0,,368.0,25.0,iOS
u_0050,s_u_0050_1,2025-08-12 12:46:53.773559,level_start,2.0,,65.0,59.0,iOS
u_0136,s_u_0136_3,2025-08-12 12:48:53.773559,level_complete,3.0,,476.0,55.0,PC
u_0171,s_u_0171_1,2025-08-12 12:51:53.773559,level_complete,1.0,,150.0,32.0,iOS
u_0171,s_u_0171_1,2025-08-12 12:53:53.773559,crash,1.0,,24.0,36.0,iOS
u_0136,s_u_0136_3,2025-08-12 12:55:53.773559,level_start,2.0,,336.0,40.0,PC
u_0050,s_u_0050_1,2025-08-12 12:56:53.773559,level_complete,2.0,,320.0,47.0,iOS
u_0136,s_u_0136_3,2025-08-12 13:04:53.773559,level_start,4.0,,307.0,56.0,PC
u_0016,s_u_0016_3,2025-08-12 13:05:53.773559,level_start,2.0,,189.0,25.0,PC
u_0171,s_u_0171_1,2025-08-12 13:08:53.773559,level_start,2.0,,162.0,32.0,iOS
u_0016,s_u_0016_3,2025-08-12 13:10:53.773559,level_start,4.0,,207.0,43.0,PC
u_0016,s_u_0016_3,2025-08-12 13:10:53.773559,level_complete,2.0,,430.0,50.0,PC
u_0016,s_u_0016_3,2025-08-12 13:13:53.773559,crash,2.0,,20.0,44.0,PC
u_0171,s_u_0171_1,2025-08-12 13:14:53.773559,crash,2.0,,12.0,24.0,iOS
u_0171,s_u_0171_1,2025-08-12 13:16:53.773559,level_complete,2.0,,293.0,42.0,iOS
u_0050,s_u_0050_1,2025-08-12 13:19:53.773559,level_start,1.0,,236.0,40.0,iOS
u_0136,s_u_0136_3,2025-08-12 13:21:53.773559,level_start,1.0,,314.0,60.0,PC
u_0016,s_u_0016_3,2025-08-12 13:22:53.773559,level_start,1.0,,514.0,34.0,PC
u_0016,s_u_0016_3,2025-08-12 13:22:53.773559,level_complete,4.0,,566.0,58.0,PC
u_0016,s_u_0016_3,2025-08-12 13:31:53.773559,level_start,3.0,,157.0,48.0,PC
u_0006,s_u_0006_0,2025-08-12 13:38:53.773559,install,0.0,,38.0,53.0,Android
u_0154,s_u_0154_0,2025-08-12 13:38:53.773559,install,0.0,,63.0,45.0,PC
u_0006,s_u_0006_0,2025-08-12 13:55:53.773559,tutorial_start,0.0,,158.0,45.0,Android
u_0011,s_u_0011_1,2025-08-12 13:58:53.773559,level_start,1.0,,562.0,28.0,Android
u_0154,s_u_0154_0,2025-08-12 14:04:53.773559,tutorial_start,0.0,,131.0,43.0,PC
u_0011,s_u_0011_1,2025-08-12 14:07:53.773559,level_start,2.0,,196.0,27.0,Android
u_0006,s_u_0006_0,2025-08-12 14:14:53.773559,tutorial_complete,0.0,,290.0,53.0,Android
u_0011,s_u_0011_1,2025-08-12 14:16:53.773559,level_complete,2.0,,288.0,60.0,Android
u_0154,s_u_0154_0,2025-08-12 14:22:53.773559,tutorial_complete,0.0,,127.0,30.0,PC
u_0091,s_u_0091_1,2025-08-12 14:26:53.773559,level_start,2.0,,462.0,27.0,Android
u_0091,s_u_0091_1,2025-08-12 14:28:53.773559,level_start,1.0,,245.0,58.0,Android
u_0091,s_u_0091_1,2025-08-12 14:32:53.773559,level_complete,1.0,,502.0,30.0,Android
u_0091,s_u_0091_1,2025-08-12 14:36:53.773559,level_complete,2.0,,431.0,36.0,Android
u_0096,s_u_0096_0,2025-08-12 14:38:53.773559,install,0.0,,69.0,57.0,iOS
u_0137,s_u_0137_0,2025-08-12 14:38:53.773559,install,0.0,,61.0,57.0,Android
u_0096,s_u_0096_0,2025-08-12 14:45:53.773559,tutorial_start,0.0,,279.0,60.0,iOS
u_0096,s_u_0096_0,2025-08-12 14:53:53.773559,tutorial_complete,0.0,,191.0,39.0,iOS
u_0087,s_u_0087_4,2025-08-12 15:22:53.773559,level_start,2.0,,431.0,60.0,PC
u_0087,s_u_0087_4,2025-08-12 15:27:53.773559,level_complete,2.0,,240.0,42.0,PC
u_0087,s_u_0087_4,2025-08-12 15:31:53.773559,level_start,1.0,,95.0,49.0,PC
u_0087,s_u_0087_4,2025-08-12 15:35:53.773559,level_complete,1.0,,384.0,46.0,PC
u_0070,s_u_0070_0,2025-08-12 15:38:53.773559,install,0.0,,52.0,35.0,iOS
u_0070,s_u_0070_0,2025-08-12 16:03:53.773559,tutorial_start,0.0,,242.0,46.0,iOS
u_0070,s_u_0070_0,2025-08-12 16:16:53.773559,tutorial_complete,0.0,,85.0,60.0,iOS
u_0042,s_u_0042_4,2025-08-12 17:17:53.773559,level_start,1.0,,434.0,58.0,PC
u_0145,s_u_0145_3,2025-08-12 17:20:53.773559,level_start,1.0,,349.0,43.0,Android
u_0145,s_u_0145_3,2025-08-12 17:23:53.773559,level_complete,1.0,,355.0,38.0,Android
u_0042,s_u_0042_4,2025-08-12 17:37:53.773559,level_start,2.0,,381.0,26.0,PC
u_0064,s_u_0064_0,2025-08-12 17:38:53.773559,install,0.0,,49.0,41.0,Android
u_0064,s_u_0064_0,2025-08-12 17:49:53.773559,tutorial_start,0.0,,226.0,44.0,Android
u_0190,s_u_0190_0,2025-08-12 18:38:53.773559,install,0.0,,31.0,33.0,Android
u_0126,s_u_0126_0,2025-08-12 18:38:53.773559,install,0.0,,76.0,32.0,iOS
u_0126,s_u_0126_0,2025-08-12 18:41:53.773559,tutorial_start,0.0,,161.0,33.0,iOS
u_0126,s_u_0126_0,2025-08-12 18:56:53.773559,tutorial_complete,0.0,,246.0,42.0,iOS
u_0190,s_u_0190_0,2025-08-12 19:07:53.773559,tutorial_start,0.0,,73.0,46.0,Android
u_0190,s_u_0190_0,2025-08-12 19:22:53.773559,tutorial_complete,0.0,,251.0,37.0,Android
u_0194,s_u_0194_0,2025-08-12 19:38:53.773559,install,0.0,,38.0,59.0,Android
u_0182,s_u_0182_0,2025-08-12 19:38:53.773559,install,0.0,,62.0,56.0,Android
u_0182,s_u_0182_0,2025-08-12 20:05:53.773559,tutorial_start,0.0,,121.0,57.0,Android
u_0194,s_u_0194_0,2025-08-12 20:05:53.773559,tutorial_start,0.0,,119.0,60.0,Android
u_0047,s_u_0047_5,2025-08-12 20:06:53.773559,level_start,3.0,,397.0,34.0,Android
u_0047,s_u_0047_5,2025-08-12 20:07:53.773559,crash,3.0,,11.0,15.0,Android
u_0182,s_u_0182_0,2025-08-12 20:08:53.773559,tutorial_complete,0.0,,285.0,32.0,Android
u_0194,s_u_0194_0,2025-08-12 20:13:53.773559,tutorial_complete,0.0,,193.0,44.0,Android
u_0047,s_u_0047_5,2025-08-12 20:18:53.773559,level_start,1.0,,78.0,46.0,Android
u_0047,s_u_0047_5,2025-08-12 20:21:53.773559,level_complete,1.0,,511.0,57.0,Android
u_0047,s_u_0047_5,2025-08-12 20:31:53.773559,level_start,2.0,,450.0,39.0,Android
u_0047,s_u_0047_5,2025-08-12 20:35:53.773559,level_start,4.0,,384.0,52.0,Android
u_0047,s_u_0047_5,2025-08-12 20:39:53.773559,level_complete,2.0,,462.0,53.0,Android
u_0047,s_u_0047_5,2025-08-12 20:41:53.773559,level_complete,4.0,,141.0,50.0,Android
u_0197,s_u_0197_1,2025-08-12 21:27:53.773559,level_start,1.0,,278.0,30.0,PC
u_0197,s_u_0197_1,2025-08-12 21:31:53.773559,level_start,2.0,,66.0,50.0,PC
u_0197,s_u_0197_1,2025-08-12 21:32:53.773559,level_complete,1.0,,74.0,28.0,PC
u_0197,s_u_0197_1,2025-08-12 21:33:53.773559,crash,2.0,,39.0,20.0,PC
u_0077,s_u_0077_0,2025-08-12 21:38:53.773559,install,0.0,,37.0,55.0,iOS
u_0077,s_u_0077_0,2025-08-12 21:59:53.773559,tutorial_start,0.0,,287.0,39.0,iOS
u_0156,s_u_0156_2,2025-08-12 22:04:53.773559,level_start,1.0,,255.0,35.0,Android
u_0156,s_u_0156_2,2025-08-12 22:04:53.773559,level_start,2.0,,89.0,45.0,Android
u_0156,s_u_0156_2,2025-08-12 22:07:53.773559,level_complete,1.0,,158.0,27.0,Android
u_0156,s_u_0156_2,2025-08-12 22:17:53.773559,level_complete,2.0,,353.0,39.0,Android
u_0074,s_u_0074_1,2025-08-12 23:10:53.773559,level_start,1.0,,393.0,53.0,PC
u_0074,s_u_0074_1,2025-08-12 23:14:53.773559,level_complete,1.0,,472.0,58.0,PC
u_0074,s_u_0074_1,2025-08-12 23:18:53.773559,level_start,2.0,,574.0,56.0,PC
u_0074,s_u_0074_1,2025-08-12 23:30:53.773559,level_complete,2.0,,60.0,38.0,PC
u_0103,s_u_0103_2,2025-08-12 23:42:53.773559,level_start,1.0,,173.0,43.0,Android
u_0103,s_u_0103_2,2025-08-12 23:54:53.773559,level_complete,1.0,,198.0,44.0,Android
u_0103,s_u_0103_2,2025-08-12 23:55:53.773559,level_start,2.0,,237.0,34.0,Android
u_0186,s_u_0186_0,2025-08-13 00:38:53.773559,install,0.0,,37.0,44.0,Android
u_0025,s_u_0025_2,2025-08-13 00:45:53.773559,level_start,3.0,,412.0,30.0,iOS
u_0186,s_u_0186_0,2025-08-13 00:45:53.773559,tutorial_start,0.0,,81.0,47.0,Android
u_0099,s_u_0099_4,2025-08-13 00:50:53.773559,level_start,2.0,,418.0,39.0,iOS
u_0025,s_u_0025_2,2025-08-13 00:50:53.773559,level_complete,3.0,,576.0,51.0,iOS
u_0186,s_u_0186_0,2025-08-13 00:51:53.773559,tutorial_complete,0.0,,79.0,45.0,Android
u_0099,s_u_0099_4,2025-08-13 00:53:53.773559,level_start,3.0,,482.0,37.0,iOS
u_0099,s_u_0099_4,2025-08-13 00:53:53.773559,level_complete,2.0,,255.0,35.0,iOS
u_0025,s_u_0025_2,2025-08-13 00:56:53.773559,level_start,2.0,,277.0,56.0,iOS
u_0025,s_u_0025_2,2025-08-13 00:58:53.773559,level_start,1.0,,433.0,35.0,iOS
u_0025,s_u_0025_2,2025-08-13 01:01:53.773559,level_complete,2.0,,412.0,60.0,iOS
u_0099,s_u_0099_4,2025-08-13 01:10:53.773559,level_start,1.0,,455.0,58.0,iOS
u_0099,s_u_0099_4,2025-08-13 01:37:53.773559,level_start,4.0,,590.0,31.0,iOS
u_0099,s_u_0099_4,2025-08-13 01:48:53.773559,purchase,,4.99,,,iOS
u_0099,s_u_0099_4,2025-08-13 01:51:53.773559,level_complete,4.0,,288.0,26.0,iOS
u_0182,s_u_0182_3,2025-08-13 02:41:53.773559,level_start,1.0,,144.0,46.0,Android
u_0182,s_u_0182_3,2025-08-13 02:52:53.773559,level_complete,1.0,,352.0,27.0,Android
u_0003,s_u_0003_3,2025-08-13 02:53:53.773559,level_start,3.0,,220.0,28.0,Android
u_0003,s_u_0003_3,2025-08-13 02:53:53.773559,level_start,1.0,,190.0,44.0,Android
u_0003,s_u_0003_3,2025-08-13 02:54:53.773559,level_start,4.0,,92.0,36.0,Android
u_0003,s_u_0003_3,2025-08-13 02:59:53.773559,level_complete,3.0,,563.0,32.0,Android
u_0003,s_u_0003_3,2025-08-13 03:01:53.773559,level_complete,4.0,,434.0,46.0,Android
u_0003,s_u_0003_3,2025-08-13 03:01:53.773559,level_start,2.0,,479.0,44.0,Android
u_0003,s_u_0003_3,2025-08-13 03:03:53.773559,crash,2.0,,11.0,44.0,Android
u_0182,s_u_0182_3,2025-08-13 03:06:53.773559,level_start,2.0,,402.0,57.0,Android
u_0182,s_u_0182_3,2025-08-13 03:11:53.773559,crash,2.0,,16.0,15.0,Android
u_0003,s_u_0003_3,2025-08-13 03:11:53.773559,level_complete,2.0,,158.0,49.0,Android
u_0182,s_u_0182_3,2025-08-13 03:26:53.773559,level_start,3.0,,593.0,37.0,Android
u_0182,s_u_0182_3,2025-08-13 03:35:53.773559,level_complete,3.0,,224.0,55.0,Android
u_0092,s_u_0092_3,2025-08-13 04:50:53.773559,level_start,1.0,,430.0,59.0,Android
u_0057,s_u_0057_3,2025-08-13 04:52:53.773559,level_start,1.0,,309.0,39.0,Android
u_0057,s_u_0057_3,2025-08-13 04:55:53.773559,level_start,2.0,,251.0,27.0,Android
u_0092,s_u_0092_3,2025-08-13 04:56:53.773559,level_complete,1.0,,264.0,27.0,Android
u_0057,s_u_0057_3,2025-08-13 04:58:53.773559,level_complete,1.0,,129.0,47.0,Android
u_0057,s_u_0057_3,2025-08-13 05:06:53.773559,level_complete,2.0,,404.0,32.0,Android
u_0151,s_u_0151_3,2025-08-13 05:46:53.773559,level_start,1.0,,520.0,30.0,Android
u_0151,s_u_0151_3,2025-08-13 05:50:53.773559,level_complete,1.0,,496.0,39.0,Android
u_0039,s_u_0039_1,2025-08-13 06:49:53.773559,level_start,2.0,,478.0,25.0,iOS
u_0039,s_u_0039_1,2025-08-13 07:00:53.773559,level_complete,2.0,,416.0,45.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:03:53.773559,level_start,4.0,,477.0,31.0,iOS
u_0039,s_u_0039_1,2025-08-13 07:04:53.773559,level_start,1.0,,573.0,53.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:06:53.773559,level_start,3.0,,456.0,36.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:09:53.773559,level_complete,4.0,,552.0,35.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:09:53.773559,level_complete,3.0,,312.0,59.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:09:53.773559,level_start,1.0,,534.0,44.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:12:53.773559,level_complete,1.0,,439.0,57.0,iOS
u_0039,s_u_0039_1,2025-08-13 07:13:53.773559,level_complete,1.0,,317.0,41.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:28:53.773559,level_start,2.0,,486.0,36.0,iOS
u_0005,s_u_0005_1,2025-08-13 07:30:53.773559,level_complete,2.0,,227.0,34.0,iOS
u_0101,s_u_0101_0,2025-08-13 08:38:53.773559,install,0.0,,40.0,54.0,Android
u_0101,s_u_0101_0,2025-08-13 08:48:53.773559,tutorial_start,0.0,,133.0,40.0,Android
u_0098,s_u_0098_5,2025-08-13 08:55:53.773559,level_start,2.0,,283.0,30.0,Android
u_0098,s_u_0098_5,2025-08-13 09:08:53.773559,level_start,1.0,,503.0,36.0,Android
u_0098,s_u_0098_5,2025-08-13 09:18:53.773559,level_complete,1.0,,455.0,56.0,Android
u_0035,s_u_0035_3,2025-08-13 09:51:53.773559,level_start,1.0,,566.0,44.0,iOS
u_0035,s_u_0035_3,2025-08-13 09:59:53.773559,level_start,2.0,,142.0,27.0,iOS
u_0035,s_u_0035_3,2025-08-13 10:00:53.773559,level_complete,1.0,,329.0,50.0,iOS
u_0184,s_u_0184_2,2025-08-13 10:38:53.773559,level_start,1.0,,220.0,57.0,Android
u_0160,s_u_0160_3,2025-08-13 10:43:53.773559,level_start,3.0,,359.0,45.0,PC
u_0160,s_u_0160_3,2025-08-13 10:50:53.773559,level_complete,3.0,,101.0,34.0,PC
u_0184,s_u_0184_2,2025-08-13 10:51:53.773559,level_complete,1.0,,416.0,36.0,Android
u_0035,s_u_0035_3,2025-08-13 10:58:53.773559,purchase,,4.99,,,iOS
u_0160,s_u_0160_3,2025-08-13 11:00:53.773559,level_start,1.0,,429.0,49.0,PC
u_0160,s_u_0160_3,2025-08-13 11:01:53.773559,level_start,2.0,,588.0,37.0,PC
u_0053,s_u_0053_1,2025-08-13 11:03:53.773559,level_start,1.0,,209.0,44.0,iOS
u_0160,s_u_0160_3,2025-08-13 11:06:53.773559,level_complete,2.0,,371.0,53.0,PC
u_0160,s_u_0160_3,2025-08-13 11:06:53.773559,level_start,4.0,,523.0,25.0,PC
u_0160,s_u_0160_3,2025-08-13 11:09:53.773559,crash,4.0,,30.0,26.0,PC
u_0053,s_u_0053_1,2025-08-13 11:12:53.773559,level_complete,1.0,,399.0,40.0,iOS
u_0053,s_u_0053_1,2025-08-13 11:20:53.773559,level_start,2.0,,578.0,40.0,iOS
u_0184,s_u_0184_2,2025-08-13 11:29:53.773559,level_start,3.0,,61.0,43.0,Android
u_0184,s_u_0184_2,2025-08-13 11:32:53.773559,level_start,2.0,,198.0,57.0,Android
u_0184,s_u_0184_2,2025-08-13 11:40:53.773559,level_complete,3.0,,571.0,32.0,Android
u_0184,s_u_0184_2,2025-08-13 11:42:53.773559,level_complete,2.0,,101.0,58.0,Android
u_0098,s_u_0098_5,2025-08-13 11:49:53.773559,purchase,,2.99,,,Android
u_0035,s_u_0035_1,2025-08-13 12:23:53.773559,level_start,1.0,,519.0,41.0,iOS
u_0130,s_u_0130_0,2025-08-13 12:38:53.773559,install,0.0,,64.0,55.0,Android
u_0016,s_u_0016_1,2025-08-13 13:21:53.773559,level_start,1.0,,559.0,46.0,PC
u_0184,s_u_0184_4,2025-08-13 13:38:53.773559,level_start,4.0,,374.0,60.0,Android
u_0184,s_u_0184_4,2025-08-13 13:42:53.773559,level_complete,4.0,,462.0,29.0,Android
u_0184,s_u_0184_4,2025-08-13 13:49:53.773559,level_start,3.0,,298.0,41.0,Android
u_0184,s_u_0184_4,2025-08-13 13:52:53.773559,level_complete,3.0,,107.0,41.0,Android
u_0046,s_u_0046_1,2025-08-13 13:57:53.773559,level_start,1.0,,463.0,54.0,iOS
u_0046,s_u_0046_1,2025-08-13 13:57:53.773559,purchase,,9.99,,,iOS
u_0046,s_u_0046_1,2025-08-13 14:04:53.773559,level_start,2.0,,76.0,42.0,iOS
u_0022,s_u_0022_1,2025-08-13 14:12:53.773559,level_start,1.0,,504.0,53.0,Android
u_0022,s_u_0022_1,2025-08-13 14:14:53.773559,level_complete,1.0,,391.0,54.0,Android
u_0022,s_u_0022_1,2025-08-13 14:27:53.773559,level_start,3.0,,479.0,58.0,Android
u_0184,s_u_0184_4,2025-08-13 14:28:53.773559,level_start,2.0,,486.0,49.0,Android
u_0046,s_u_0046_1,2025-08-13 14:30:53.773559,level_start,3.0,,150.0,42.0,iOS
u_0022,s_u_0022_1,2025-08-13 14:30:53.773559,level_complete,3.0,,394.0,58.0,Android
u_0046,s_u_0046_1,2025-08-13 14:33:53.773559,level_complete,3.0,,117.0,50.0,iOS
u_0184,s_u_0184_4,2025-08-13 14:33:53.773559,level_start,1.0,,188.0,25.0,Android
u_0022,s_u_0022_1,2025-08-13 14:35:53.773559,level_start,2.0,,83.0,44.0,Android
u_0184,s_u_0184_4,2025-08-13 14:38:53.773559,level_complete,1.0,,491.0,32.0,Android
u_0109,s_u_0109_0,2025-08-13 14:38:53.773559,install,0.0,,61.0,31.0,Android
u_0120,s_u_0120_3,2025-08-13 14:43:53.773559,level_start,2.0,,230.0,40.0,Android
u_0120,s_u_0120_3,2025-08-13 14:47:53.773559,level_complete,2.0,,285.0,49.0,Android
u_0022,s_u_0022_1,2025-08-13 14:48:53.773559,level_complete,2.0,,423.0,44.0,Android
u_0109,s_u_0109_0,2025-08-13 14:48:53.773559,tutorial_start,0.0,,107.0,39.0,Android
u_0120,s_u_0120_3,2025-08-13 15:18:53.773559,level_start,3.0,,234.0,54.0,Android
u_0120,s_u_0120_3,2025-08-13 15:24:53.773559,level_start,1.0,,148.0,28.0,Android
u_0120,s_u_0120_3,2025-08-13 15:26:53.773559,level_complete,3.0,,462.0,59.0,Android
u_0120,s_u_0120_3,2025-08-13 15:33:53.773559,level_complete,1.0,,158.0,34.0,Android
u_0119,s_u_0119_2,2025-08-13 15:40:53.773559,level_start,2.0,,141.0,48.0,iOS
u_0119,s_u_0119_2,2025-08-13 15:48:53.773559,level_start,1.0,,525.0,53.0,iOS
u_0175,s_u_0175_0,2025-08-13 16:38:53.773559,install,0.0,,48.0,36.0,iOS
u_0038,s_u_0038_0,2025-08-13 16:38:53.773559,install,0.0,,34.0,37.0,PC
u_0175,s_u_0175_0,2025-08-13 16:41:53.773559,tutorial_start,0.0,,244.0,58.0,iOS
u_0196,s_u_0196_2,2025-08-13 16:56:53.773559,level_start,1.0,,443.0,32.0,Android
u_0007,s_u_0007_1,2025-08-13 17:50:53.773559,level_start,1.0,,279.0,44.0,iOS
u_0177,s_u_0177_1,2025-08-13 17:55:53.773559,level_start,2.0,,369.0,30.0,Android
u_0177,s_u_0177_1,2025-08-13 18:00:53.773559,level_start,3.0,,422.0,32.0,Android
u_0177,s_u_0177_1,2025-08-13 18:01:53.773559,crash,3.0,,52.0,14.0,Android
u_0036,s_u_0036_3,2025-08-13 18:02:53.773559,level_start,1.0,,321.0,50.0,Android
u_0007,s_u_0007_1,2025-08-13 18:04:53.773559,level_complete,1.0,,420.0,25.0,iOS
u_0177,s_u_0177_1,2025-08-13 18:04:53.773559,level_complete,3.0,,204.0,42.0,Android
u_0146,s_u_0146_1,2025-08-13 18:07:53.773559,level_start,2.0,,211.0,28.0,iOS
u_0177,s_u_0177_1,2025-08-13 18:09:53.773559,level_start,1.0,,364.0,28.0,Android
u_0146,s_u_0146_1,2025-08-13 18:13:53.773559,level_start,4.0,,563.0,38.0,iOS
u_0177,s_u_0177_1,2025-08-13 18:14:53.773559,level_complete,1.0,,514.0,33.0,Android
u_0006,s_u_0006_5,2025-08-13 18:14:53.773559,level_start,1.0,,481.0,43.0,Android
u_0146,s_u_0146_1,2025-08-13 18:17:53.773559,level_complete,2.0,,255.0,49.0,iOS
u_0036,s_u_0036_3,2025-08-13 18:19:53.773559,level_start,2.0,,508.0,53.0,Android
u_0036,s_u_0036_3,2025-08-13 18:23:53.773559,level_complete,2.0,,483.0,38.0,Android
u_0146,s_u_0146_1,2025-08-13 18:25:53.773559,level_complete,4.0,,165.0,47.0,iOS
u_0006,s_u_0006_5,2025-08-13 18:28:53.773559,level_complete,1.0,,401.0,41.0,Android
u_0146,s_u_0146_1,2025-08-13 18:32:53.773559,level_start,3.0,,293.0,37.0,iOS
u_0146,s_u_0146_1,2025-08-13 18:34:53.773559,level_start,1.0,,320.0,59.0,iOS
u_0146,s_u_0146_1,2025-08-13 19:17:53.773559,purchase,,19.99,,,iOS
u_0137,s_u_0137_1,2025-08-13 19:38:53.773559,level_start,2.0,,116.0,40.0,Android
u_0016,s_u_0016_4,2025-08-13 19:47:53.773559,level_start,2.0,,556.0,36.0,PC
u_0137,s_u_0137_1,2025-08-13 19:50:53.773559,level_complete,2.0,,277.0,25.0,Android
u_0016,s_u_0016_4,2025-08-13 19:54:53.773559,level_start,3.0,,544.0,40.0,PC
u_0016,s_u_0016_4,2025-08-13 19:54:53.773559,level_start,1.0,,276.0,49.0,PC
u_0174,s_u_0174_4,2025-08-13 19:56:53.773559,level_start,3.0,,255.0,30.0,iOS
u_0016,s_u_0016_4,2025-08-13 19:56:53.773559,level_complete,2.0,,398.0,32.0,PC
u_0016,s_u_0016_4,2025-08-13 19:57:53.773559,crash,1.0,,46.0,26.0,PC
u_0016,s_u_0016_4,2025-08-13 19:58:53.773559,level_complete,1.0,,557.0,54.0,PC
u_0174,s_u_0174_4,2025-08-13 20:02:53.773559,level_start,2.0,,386.0,34.0,iOS
u_0016,s_u_0016_4,2025-08-13 20:02:53.773559,level_start,4.0,,327.0,39.0,PC
u_0016,s_u_0016_4,2025-08-13 20:12:53.773559,level_complete,4.0,,597.0,56.0,PC
u_0041,s_u_0041_2,2025-08-13 20:14:53.773559,level_start,1.0,,94.0,47.0,Android
u_0174,s_u_0174_4,2025-08-13 20:15:53.773559,level_complete,2.0,,493.0,49.0,iOS
u_0041,s_u_0041_2,2025-08-13 20:17:53.773559,level_complete,1.0,,260.0,53.0,Android
u_0137,s_u_0137_1,2025-08-13 20:20:53.773559,level_start,1.0,,502.0,49.0,Android
u_0041,s_u_0041_2,2025-08-13 20:24:53.773559,level_start,2.0,,559.0,41.0,Android
u_0137,s_u_0137_1,2025-08-13 20:24:53.773559,level_complete,1.0,,277.0,51.0,Android
u_0041,s_u_0041_2,2025-08-13 20:26:53.773559,level_start,3.0,,424.0,46.0,Android
u_0174,s_u_0174_4,2025-08-13 20:27:53.773559,level_start,1.0,,482.0,44.0,iOS
u_0041,s_u_0041_2,2025-08-13 20:31:53.773559,level_complete,2.0,,127.0,29.0,Android
u_0174,s_u_0174_4,2025-08-13 20:32:53.773559,level_start,4.0,,482.0,33.0,iOS
u_0041,s_u_0041_2,2025-08-13 20:34:53.773559,level_complete,3.0,,413.0,56.0,Android
u_0041,s_u_0041_2,2025-08-13 20:35:53.773559,level_start,4.0,,556.0,45.0,Android
u_0041,s_u_0041_2,2025-08-13 20:48:53.773559,level_complete,4.0,,592.0,35.0,Android
u_0192,s_u_0192_0,2025-08-13 21:38:53.773559,install,0.0,,82.0,30.0,iOS
